id,graphics,matchmaking,store & microtransactions,technical_issue,mechanics,developer_support,event,community,hero_design,difficulty,review
3790,0,0,0,2,0,0,0,0,0,0,quá nặng!!!
3791,0,0,0,0,0,0,0,0,2,0,người bạn linh bảo của tao đâu
3792,0,2,0,0,0,0,0,0,0,0,tệ hại game tệ hại tệ hại chơi đến trận thứ 2 là y như rằng thua bị lật kèo tệ hại game tệ hại
3793,0,2,0,0,0,0,0,0,0,0,hệ thống ghép trận tệ hại
3794,0,2,0,0,0,0,0,2,0,0,"quá tệ, pick team chơi không hay làm tụt sao. không nên tải"
3795,0,2,0,0,0,0,0,0,0,0,xếp trận như tệ hại
3796,0,2,0,0,0,0,0,2,0,0,vô game mà gặp team gì đâu không chuỗi thua hoài
3797,0,0,0,2,0,0,0,0,0,0,"game nên để tải dung lượng cho đúng, tôi tải dung lượng gần xong, rồi tôi bận lúc sau vào lại thì tải lại từ đầu"
3798,0,0,0,2,0,0,0,0,0,0,"cái gì cũng kêu tải, tốn dung lượng cực lớn . cập nhật còn kêu tải tiếp"
3799,0,0,0,2,0,0,0,0,0,0,đang vào trận thì bị không vào được mặc dù mạng căng đét cập nhật xong như tệ hại thề cho hẳn một sao
3800,0,2,0,0,0,0,0,2,0,0,game tệ hại toàn ghép với team kỹ năng thấp phải gánh liên tục
3801,0,0,0,0,2,2,0,0,0,0,cơ chế tố cáo như không có
3802,0,0,0,2,2,2,0,0,0,0,đang chơi dở trận đấu lại được văng game lại phải cày điểm uy tín chán nhà phát hành game quá
3803,0,0,0,2,0,0,0,0,0,0,game dạo này bị văng hoài làm trừ uy tín
3804,0,0,0,2,0,0,0,0,0,0,"được game liên tục, phân biệt dòng thiết bị, siêu siêu lag, cực kì bực bội, 1vote xóa game"
3805,0,2,0,0,0,0,0,2,0,0,game tệ hại toàn ghép chúng tệ hại
3806,0,2,0,0,2,0,0,0,0,0,"game gì chơi tệ hại , người ta đang 70 điểm uy tín thì mới có tí thôi mà trừ hẳn 5 điểm ,mãi vẫn chưa chơi được xếp hạng ,quá chán"
3807,0,0,0,0,2,2,0,0,2,0,"game quá tệ khi mất cân bằng giữa các con tướng mạnh và mấy con tướng yếu.moren là một vị tướng mạnh còn được buff gần đây, florentino là con tướng mất đi quá nhiều nội tại,... khi bị nerf thêm nữa.mong garena xem xét và sửa lại."
3808,0,0,0,2,0,0,0,0,0,0,vào vá lâu
3809,0,2,0,0,2,2,0,2,0,2,"xếp team rất tệ, ghép trận toàn cho gặp phá game, tố cáo thì không giải quyết, mức rank đại cao thủ có quá dễ dàng không khi mấy thằng chơi như không có não mà cũng lên được, cố vượt lên cao thủ nghĩ là sẽ không gặp tệ hại nữa... nào ngờ gặp còn nhiều hơn ???? rank cao thủ iv mà chơi như mới đẻ hôm qua, yêu cầu phạt nặng hơn với mấy đứa 1 8 2, 1 10 .... xin đấy!"
3810,0,2,0,0,0,0,0,0,0,0,ghép team như tệ hại.
3811,0,2,0,0,0,0,0,0,0,0,game tệ hại cho ghép trận như tệ hại
3812,0,0,0,2,2,0,0,0,0,0,bị lag máy văng game cũng bị trừ uy tín thì đúng là game tệ hại
3813,0,0,0,2,0,0,0,0,0,0,"mắc gì update? làm lag quá trời lag, thua 5 sao rồi nè"
3814,0,0,0,0,0,0,0,2,0,0,"trải nghiệm tệ toàn phá game , đánh ngu , afk, không có ván nào bình yên"
3815,0,2,0,0,0,0,0,0,0,0,ghép trận tệ hại game tệ hại nhất trên đời qua mlbb chơi đi các bạn
3816,0,2,0,0,0,0,0,2,0,0,team bạn đánh như tuyển thủ team mình ghép toàn tệ hại
3817,0,0,0,0,0,0,0,0,2,0,"chán vô cùng, tạo ra con edars hút máu hơn cả flo"
3818,0,0,0,2,2,0,0,2,0,0,game tệ hại.vô chơi buff bẩn afk tố cáo không được
3819,1,2,0,2,0,0,0,2,0,0,"game đẹp nhưng lag dù mạng mạnh, xếp trận thì gặp toàn rank gì ấy nói chung là lúc đầu vui nhưng chơi lâu thì rất tệ luôn ấy, người chơi cũng tệ hại lắm"
3820,0,0,0,0,0,0,0,0,0,0,thứ game tệ hại
3821,0,0,0,0,0,0,0,0,0,0,tuy không chơi nhưng game tệ hại
3822,0,0,0,2,2,0,0,2,0,0,game tệ hại hack búp bẩn đầy thua bị nhân vật kia chửi rất khó chịu
3823,0,0,0,2,0,0,0,0,0,0,tải dữ liệu vào game lên không nổi 86 rõ ràng khuya vẫn vào ngon ơ mà bây giờ thì như tệ hại
3824,0,2,0,0,0,0,0,2,0,0,"game tệ hại, đồng đội như phế vật, chơi dễ cay, tôi đã khóc và xóa game này"
3825,0,0,0,2,0,1,0,0,0,0,game rất lag không hề tối ưu hóa các máy yếu khiến không thể chơi văng lag liên tục chơi không nổi mong ad tối ưu hóa cho game nhẹ hơn xin cảm ơn
3826,0,2,0,0,0,1,0,0,0,0,mày có thể nào ghép team ngang trình được không?
3827,0,2,0,0,0,0,0,2,0,0,ghép trận toàn trúng phá game ?
3828,0,2,0,2,0,0,0,2,0,0,"chơi game cứ bị sao ý vừa lag, gặp hack, bug bẩn, phá game khó chịu ghê"
3829,0,2,0,0,2,0,0,2,0,0,"đi đúng lane bị tố cáo cướp vị trí, đứa đi sai tố cáo quét không ra kết quả? game tệ hại"
3830,1,0,2,2,2,2,0,0,0,0,"game tệ hại, tướng lỗi kỹ năng không lo sửa ở đó bận ra skin hút máu."
3831,0,2,0,0,0,2,0,2,0,0,"tệ hại cứ cập nhật xong chơi toàn gặp mấy thằng phá game ,tranh đường , afk mà thua xong tố cáo nó trừ có 2 3 điểm uy tín thà không trừ còn hơn mà mình thì bị mất sao có cay không chứ."
3832,0,2,0,0,0,0,0,2,0,0,"chơi gì đâu team bạn toàn cao thủ xuống rank còn team mình như máy ,đánh 23 3 1 mà thua ngược mới tức"
3833,0,0,0,0,2,2,0,0,0,0,đánh 7 8 ván mà cộng không nổi 1 uy tín luôn quá tệ
3834,0,2,0,0,2,0,0,0,0,0,game tệ hại ghép chênh lệch rank tố cáo không tính
3835,0,2,0,0,0,0,0,2,0,0,"ghép trận tào lao, gặp mấy thằng tệ hại."
3836,1,2,2,0,2,2,0,0,0,0,"đấu cúp ghép chiến tướng với tinh anh??? chênh lệch quá lớn trình độ, tư duy, dù tôi cố gắng vô cùng nhưng vẫn mất sao, mất tinh thần và gây ức chế. tố cáo thì lại không trừ uy tín? hệ thống ghép thì tệ hại không bao giờ được sửa, skin thì vẫn cứ ra đều đều để hút máu người chơi..."
3837,0,0,0,2,0,0,0,0,0,0,tôi không vào túi mù linh bảo được
3838,0,0,2,0,0,0,0,0,0,0,hút máu ghê vô cùng
3839,0,2,0,0,2,0,0,2,0,0,team afk trừ uy tín vẫn trừ sao
3840,0,0,0,0,2,1,0,2,0,0,mong nhà phát hành trả lại cái bảo hộ sao khi team có người afk
3841,0,0,0,2,0,0,0,0,0,0,1 trận đấu mà văng 2 lần
3842,0,2,0,0,0,2,0,2,0,0,"chẳng được cái gì ghép gì mà kì cục, chênh hạng quá nhiều mà vẫn ghép cho được xong nó afk tranh lane, nhắm ghép được thì làm không thì nghỉ dùm"
3843,0,0,0,0,0,0,0,0,0,0,game siêu hay
3844,0,2,0,2,0,0,0,2,0,0,game tệ hại chơi cup toàn gặp buff bẩn có 4 cup chơi thua mẹ nó 3 r
3845,0,0,0,2,0,2,0,2,0,0,"chơi game hay gặp nhiều thành phần phá game hack map rồi aim, trải nghiệm tố cáo thì chả ra làm sao gây nhiều ức chế"
3846,0,0,0,0,2,0,0,0,0,0,game tệ hại tính kda như tệ hại
3847,0,2,0,0,0,0,0,2,0,0,ghép cho cái team như tệ hại
3848,0,0,0,2,2,0,0,0,0,0,game đang chơi tự out ... bị phạt uy tín là như thế nào...
3849,0,2,0,0,2,0,0,2,0,2,đánh hết sức mình mà yếu hết không được kill nào team còn không lên hộ tệ hại còn trừ uy tín nữa tệ hại game
3850,0,0,0,0,0,2,0,0,0,0,liên quân tệ hại game tệ hại
3851,0,0,0,0,0,2,0,0,0,0,garena làm game càng làm càng tệ hại
3852,0,0,0,2,0,0,0,0,0,0,do game giật lag mà trừ điểm cho người chơi tôi là nạn nhân đầu tiên tên si. kao. qua
3853,0,0,0,0,0,0,0,0,0,2,game kỹ năng quá
3854,0,0,0,2,0,0,0,0,0,0,cập nhật xong mất luôn tài khoản
3855,0,0,0,0,0,0,0,0,0,2,tệ hại qua mùa mới tuột hẳn xuống kc mọe ! đánh thấy khó hơn vô cùng càng chơi càng tuột
3856,0,2,0,0,0,0,0,0,0,0,ghép trận tệ hại
3857,0,2,0,2,0,0,0,2,0,0,game hay nhưng cứ cập nhật thì chơi lag hơn nhiều với lại còn ghép với người không biết chơi toàn ghép với bọn trẻ con chơi ức chế
3858,0,0,0,2,0,0,0,2,0,0,game quá nhiều phá game rồi và rất lag
3859,0,0,2,2,0,0,0,0,0,0,tôi mua 24 lần phải nhận được 24 nghìn vàng. mà tôi nhận được có 1 nghìn vàng
3860,0,2,0,0,0,0,0,0,0,0,ghép team đấu thường dạo này hơi bị xàm. team có 1 mình đại cao thủ còn nhiêu kim cương tinh anh không ghép team địch 3 người chiến tướng 100 sao. không hiểu đánh kiểu gì?
3861,0,0,0,0,0,0,0,0,0,0,game tệ hại
3862,0,0,0,0,2,0,0,0,0,0,tôi là người mới chơi mà liên quân cứ nói là tôi cố ý thua trận tôi cũng chẳng biết làm sao để biện minh nữa
3863,0,0,0,0,2,0,0,0,0,2,mỗi lần cày điểm thì được hơn chục điểm mà thua là trừ gấp 3 lần vậy cày gì nữa
3864,0,0,2,0,0,2,0,0,0,0,không tặng 710qh thì 1 sao
3865,0,0,0,2,0,0,0,0,0,0,bị cấm ???
3866,0,2,0,0,0,0,0,2,0,0,game tệ hại ghép toàn sv
3867,0,0,0,0,0,0,0,0,0,0,game tệ hại cám ơn
3868,0,0,0,2,0,2,0,0,0,0,đề nghị nhà phát hành giảm dung lượng xuống bản cập nhật mới khiến tôi và bạn tôi không cập nhật nổi
3869,0,0,0,2,0,0,0,0,0,0,cập nhật xong không chơi được luôn không vào được game luôn
3870,0,0,0,2,0,2,0,0,0,0,có cái lỗi ping với fps bất thường mãi không sửa xong tệ!
3871,0,0,0,2,0,0,0,0,0,0,cập nhật xong quá tệ hại chơi lag chán luôn
3872,0,0,0,0,0,0,0,2,0,0,toàn afk
3873,0,2,0,2,0,2,0,2,0,0,"toàn mõm cả thôi, rank ghép toàn lệch, toàn gặp quăng game giữa chừng, tối ưu thì chả thấy nhưng cứ có sự kiện thì e rằng cái thời gian load trận còn lâu hơn có khi lag tới nỗi văng cả game"
3874,0,0,0,2,2,0,0,0,0,0,game kiểu gì không biết nữa cố gắng tích đủ vàng để mua tướng mà khi đủ tìm hơn chục lần không ra mà thoát ra vô lại cũng tệ hại chịu
3875,0,0,0,2,0,0,0,0,0,0,game tệ hại vô cùng chơi 10 ván 9 ván văng mẹ rồi chơi tệ hại gì nữa ????????????????????
3876,0,2,0,0,0,0,0,2,0,0,ghép trận vô cùng tệ hại
3877,0,0,0,2,0,0,0,0,0,0,lag vô cùng không hiểu sao chứ
3878,0,0,0,2,0,0,0,0,0,0,lag vô cùng
3879,0,2,0,2,2,2,0,2,0,0,"yêu cầu game tối ưu hoá game gấp, chơi càng ngày càng giật lag, nặng máy. chơi rank hay thường đều gặp phá game, lệch rank hoặc afk, chẳng lấy một trận thắng nào"
3880,0,2,0,0,0,0,0,0,0,0,"game xếp đội như tệ hại, xếp đội như tệ hại"
3881,0,2,0,0,0,0,0,0,0,0,làm ơn ghép trận có não tí đi chiến tướng ghép cả chiến thần với tinh anh cùng 1 trận thì chơi kiểu gì???
3882,0,0,2,0,0,0,0,0,0,0,chơi game giải trí mà cũng bị phân biệt giàu nghèo
3883,0,0,2,2,2,2,0,2,0,0,"vô game kiểu gì cứ văng ra hoài má tôi sài ip mà cỡ vậy, game càng ngày càng phế vật, hút máu người chơi mà đến cái lỗi này không fix, đã vậy cho bọn con nít chơi toàn afk phá game, tố cáo thì không được. game tệ hại nó vừa mới đầu năm đầu tháng"
3884,0,2,0,0,0,2,0,2,0,0,"đề nghị máy chủ bình thường suy nghĩ khi ghép trận, đúng rank, đúng vị trí, đúng tài khoản uy tín, loại bỏ tài khoản xấu. để người chơi còn có động lực, giờ game cạnh tranh cũng nhiều lắm. 10 trận gặp toàn phá, rời trận, rank bạch kim đấu cày thuê,..."
3885,0,0,0,0,0,0,0,2,0,0,gặp toàn trẻ trâu phá game
3886,0,0,2,0,2,0,0,0,0,0,trừ uy tín quá nhiều nạp tiền may ra chơi được ok bú tiền là chủ yếu
3887,0,2,0,0,0,0,0,2,0,0,game không có tình người chơi 3 trận hạng thì thua 3 ghép team bạn toàn cao thủ mà team mình toàn tệ hại
3888,0,2,0,0,2,0,0,2,0,0,hay nhưng ghép trận toàn tệ hại phá game tố cáo trừ có vài uy tín cho có
3889,0,0,0,2,0,0,1,0,0,0,làm cái sự kiện mà không cho chỗ thoát.
3890,0,0,0,2,0,0,0,0,0,0,cứ thoát ra vào lại là lại bảo là bạn ở trong đội không vào game được
3891,0,0,0,2,2,2,0,0,0,0,tôi rất thất vọng về game này vì mỗi khi tôi lỡ vô trận mà có việc là phải thoát nhưng khi thoát sẽ bị trừ uy tín mong liên quân có giải pháp giúp cho nhiều người với ạ của
3892,0,0,0,2,0,0,0,0,0,0,cập nhật hay xảy ra lag máy
3893,0,2,0,0,0,0,0,2,0,2,game ghép như tệ hại leo mãi không lên được còn bị rớt rank đánh thì toàn bọn 4 chân leo từ đầu tới cuối mùa không quá 4x được
3894,0,0,0,0,0,0,0,2,0,0,game toàn con nít phá
3895,0,0,0,2,0,0,0,0,0,0,game tệ hại tệ hại tôi giao tranh thì lag
3896,0,0,0,0,0,0,0,0,0,0,game tệ
3897,0,2,0,0,0,0,0,0,0,0,cho ghép với mấy thằng cao thủ không
3898,0,0,0,0,2,0,0,0,0,0,"shipper gọi afk chưa tới 1 phút mà trừ uy tín, game mắc trừ vô cùng rồi"
3899,0,2,0,0,0,0,0,2,0,0,game hay nhưng ghép trận như tệ hại toàn gặp mấy thằng ngu tệ hại
3900,0,2,0,0,0,0,0,0,0,2,rank đồng mà đầu game 5 bot team bạn đánh trong chỗ blue luôn tệ hại
3901,0,2,0,0,0,0,0,0,0,0,"ghép trận ngáo hết nói nổi, ôi chịu"
3902,0,0,0,0,0,0,0,0,0,0,cái game tệ hại gây ức chế nhất mọi thời đại
3903,0,0,0,2,0,0,0,0,0,0,game lag như chó chơi không được làm ăn như tệ hại mạng thì bình thường mà chơi cứ lag lag còn tự chơi nữa
3904,0,0,0,0,2,0,0,0,0,0,"game tệ hại, không hiểu kda tính kiểu gì"
3905,0,0,0,0,1,0,0,0,1,0,nâng sức mạnh cho flo đi
3906,0,2,0,0,0,2,0,0,0,0,"bộ phận cskh của game cũng tệ hại như cách ghép trận vậy, phản ánh 5 ngày chưa có phản hồi thôi gỡ mẹ cái trang hỗ trợ đi chứ tiếp nhận vấn đề làm gì ?"
3907,0,2,0,0,0,0,0,2,0,0,"game quá tệ hại rồi, chơi toàn gặp mấy đứa đơ đơ"
3908,0,0,0,0,2,0,0,2,0,0,"mới chơi tướng chưa quen hở chút là bị tụt uy tín,cứ bị thua trận,có người tố cáo,chẳng cần biết thế nào là cho tụt luôn 1 mớ uy tín của người chơi. chán chơi phải có thắng có thua người chơi không afk đâu"
3909,0,0,0,2,0,0,0,0,0,0,lag vô cùng vậy không nên tải nha
3910,2,2,0,0,2,0,0,0,2,0,"chỉnh sửa tướng như tệ hại, con cần giảm không giảm con mu đã mạnh còn tăng sức mạnh con không hiểu cân bằng game kiểu gì. đường mid không tăng vàng, lí yếu không tăng, yue mạnh rồi còn tăng, cập nhật giao diện shop xấu và cấm chọn xấu"
3911,0,2,0,0,2,0,0,2,0,0,chơi lên tinh anh cái gì reset hoài tụt xuống kim cương hoài rồi khi chơi rồi bị tố cáo tào lao tụt uy tín nữa chứ vai tệ hại
3912,0,0,0,2,2,0,0,2,0,0,"tự dưng mất uy tín dù không hack, afk hay làm gì hết"
3913,0,0,0,0,0,0,0,2,0,0,game tệ hại toàn phá game không
3914,0,0,0,2,0,1,0,0,0,0,game gì đâu á mới nhấn vô liên quân đang xem tướng thì hiện con bị gian không nhấn được gì luôn mong khắc phục lỗi này
3915,0,0,0,2,0,0,0,0,0,0,bảo mật kém!!
3916,0,0,0,2,0,2,0,0,0,0,game hôm qua mới tải hết xong bây giờ vô game bắt tải lại từ đầu? mọi người đánh giá còn 3 sao game mới sợ thà là cập nhật đầu tư đi rồi hẵng tung bản cập nhật mà ở đây là đủ thứ lag giật vậy cập nhật làm gì? không đầu tư chỉnh chu thì 3 sao cũng không quá đáng
3917,0,2,0,0,2,0,0,0,0,2,"solo 1v1 yêu cầu chọn chất tướng solo như đấu sĩ vs đấu sĩ, xạ thủ vs xạ thủ, pháp sư vs pháp sư... game không làm được thì nghỉ đi solo gặp mấy con đánh gần gặp đánh xa thì khó chơi game không làm được thì nghỉ chơi"
3918,0,0,0,0,0,0,0,0,0,0,game tệ hại
3919,0,2,0,0,0,0,0,0,0,0,ghép trận đánh cup dởm vô cùng
3920,0,0,0,2,0,0,0,0,0,0,game nhiều lỗi
3921,0,2,0,0,0,0,0,0,0,0,tệ hại cân bằng game như tệ hại
3922,0,2,0,2,0,2,0,2,0,0,game hết phá game hack map buff bẩn tố cáo thì không trừ nát vô cùng
3923,0,2,0,0,0,0,0,0,0,0,"thua 1 trận thì cho ghép với máy tận 4,5 trận. game tệ hại vô cùng"
3924,0,0,0,0,0,0,0,0,0,0,nào em lên cao thủ em đánh giá 5 sao
3925,0,0,0,2,0,0,0,0,0,0,lag vô cùng
3926,0,2,0,0,0,0,0,2,0,0,"ghép trận toàn đồng đội tệ hại, tệ hại"
3927,0,0,0,2,0,1,0,0,0,0,game lỗi màn xuất hiện tướng. trên máy honor x9c smast..mong nhà phát hành sửa tệ hại
3928,0,2,0,2,2,0,0,2,0,0,lag đánh rank mùa mới toàn gặp trẻ trâu không thắng được đồng đội thì ghép thì toàn afk có mạng lại bị văng ra vào lại thì lại đang kết nối rồi mất uy tín tệ hại không chơi được game cày mãi uy tín lại càng trừ không nên tải lag khi bật setting yếu nhất cũng lag
3929,0,0,0,0,0,0,0,2,0,0,phá game nhiều quá
3930,0,2,0,0,0,0,0,2,0,0,rank tướng ghép toàn súc vật
3931,0,2,0,0,0,0,0,0,0,0,lúc thắng thì nó cho thua còn thua thì vẫn thua game tệ hại mọi người nên xóa là vừa
3932,0,0,0,0,0,1,0,0,0,0,đang đánh thì mắc ỉa mong nhà phát hành phục hồi!
3933,0,0,0,2,0,0,0,0,0,0,"game nặng , load chậm"
3934,0,2,0,2,0,0,0,2,0,0,quá lag ghép toàn gặp team tệ hại
3935,0,2,0,0,0,2,0,2,0,0,"tệ hại, mẹ đang chuỗi win cho ghép chung toàn bọn tệ hại mới chơi, thua liên tục, làm ăn tệ hại"
3936,0,0,0,2,0,0,0,0,0,0,game chơi lag giật giật
3937,0,2,0,0,0,0,0,2,0,0,ghép team không đều cả team như boss mạnh nhất team 9 5 hay thậm chí 11 6 thua ghép team vẫn gặp thành phần 0 9 3 7 thông số đánh giá rồi ghép trận không đồng đều chung quy game như tệ hại
3938,0,0,0,2,0,0,0,0,0,0,vô game đăng nhập bằng fb còn bị lỗi không vào được? đúng là tệ hại
3939,0,0,0,2,2,2,0,0,0,0,rất hay văng game vì game quá nặng nên có một số người chơi bị văng sau đó vào lại bị tính là hành vi afk mong liên quân xem kĩ hành vi rồi hãy trừ uy tín
3940,0,0,0,2,0,0,0,0,0,0,"mạng vẫn 5 cục mà vẫn lag, đổi qua 5g vẫn lag nhưng bình thường chán quá"
3941,0,0,1,0,0,0,1,0,0,0,nói là free 710 phhh mà hủy dự án nhưng đổi lại sự kiện chơi cũng được
3942,0,0,0,2,0,0,0,0,1,0,hôm nay bị lỗi à sao vào game cứ hiện con toro vậy
3943,0,0,0,2,0,1,0,0,0,0,"dạo này game có lỗi xoay màn hình trong sảnh và bấm vào sự kiện, mong fix"
3944,0,0,0,2,2,0,0,0,0,0,"chơi game lag vô cùng, văng game, còn nhiều tình huống đang di chuyển thì bị khựng khó chịu vô cùng, rồi bị trừ uy tín vô cớ vô cùng thật sự."
3945,0,0,0,0,2,1,0,0,1,0,yêu cầu game tăng sức mạnh florentino lên game sợ nát à ????
3946,0,0,0,2,0,0,0,0,0,0,lỗi không cho đăng nhập là sao
3947,0,2,0,2,2,0,0,0,0,0,"game dạo này rất hay bị crash, bực nhất là khi vừa ấn ghép trận cái bị crash xong vào lại thấy bị trừ uy tín do không xác nhận ghép trận"
3948,0,0,0,2,0,1,0,2,0,0,"game nhiều thành phần toxic , phá game và hack , nên cải thiện tình trạng này chứ không nên tập trung vào sự kiện, hợp tác, skill .nên cải thiện thêm nhiều thứ vậy....mong nhà phát hành đọc được"
3949,0,2,0,2,0,0,0,2,0,0,ghép trận như tệ hại toàn gặp tệ hại toàn đi tranh đường xong không biết chơi tệ vô cùng với lại mạng 5 vạch thậm chí tôi ngồi ngay cục wifi rồi mà vẫn lag tệ hại
3950,0,0,0,0,2,0,0,0,0,0,"đẻ ra cái hệ thống phân lane ngu vô cùng, chọn lane chính mà toàn bị đẩy đi lane phụ"
3951,0,0,0,2,2,0,0,0,0,0,"lỗi hoài, khi chơi cứ bị văng ra và bị trừ uy tín khi bị văng trong lúc chơi"
3952,1,2,0,0,2,2,0,2,0,0,tố cáo không được trong khi đối phương lăng mạ mình dùng từ ngữ xúc phạm nhưng khi tố cáo thì lại nói là không có gì nên sửa lại phần tố cáo cho chỉn chu hơn chứ cái kiểu này có ngày xóa game chơi mà bị chửi nhưng tố cáo không được là thấy tức rồi đó ghép trận gặp phá game không chịu chơi tố cáo thì không được về phần đồ họa thì có vài skin không được đẹp nhưng cũng có vài skin đẹp game chơi ổn .mấy ai yếu nên cân nhắc lại
3953,0,2,0,0,0,0,0,0,0,0,tinh anh đi đơn ghép được cao thủ anh gà ghép tài thật
3954,0,0,0,2,0,0,0,0,0,0,uploaded xong game lag như tệ hại
3955,0,0,0,2,2,2,0,0,0,0,chơi game toàn bị văng mà chỉnh thì chỉnh xuống thấp mong sửa chứ cứ vào trận và bị văng rồi xong còn bị trừ uy tín văng lúc đó còn feed một đống cho team địch đi nói chung là sửa lại hộ cái
3956,0,2,0,0,0,0,1,0,0,0,sự kiện hay ra nhiều mà đấu thường cứ chênh hạng quá trời toàn thua..
3957,0,0,0,2,2,0,0,0,0,0,"lag, sắp win thì lag, bị lật kèo, trừ uy tín , ảnh hưởng đến thành tích"
3958,0,0,0,2,0,0,0,0,0,0,game tệ hại lag vô cùng
3959,0,0,0,2,0,0,0,0,0,0,cập nhật tải lại
3960,0,2,0,0,0,0,0,0,0,0,"tính điểm kiểu gì vậy, mvp mà kill"
3961,0,0,0,2,0,2,0,0,0,0,mới tải chơi được 1 trận đầu cày tiếp đang vào trận là bị đen cái màn hình mà cái điện thoại xài mượt vô 10 trận là 10 trận không vô được đề nghị sửa cái lỗi để tui còn leo rank nữa
3962,0,2,0,0,0,0,0,0,0,0,đánh mvp mà toàn mất sao
3963,0,0,0,2,0,2,0,0,0,0,game quá lag sớm muộn gì cũng sập đề nghị khắc phục
3964,0,0,0,2,0,0,0,0,0,0,game chê mỗi mấy lần cập nhật đều mất cả đống thời gian chờ nó tải lại model
3965,0,2,0,0,0,0,0,0,0,0,"vô cùng, mới rank đồng mà đấu thường ghép chúng phe địch 4 đứa cao thủ, thách đấu vô cùng"
3966,0,0,0,2,0,2,0,2,0,0,mấy em lớp 1 lớp 2 vô nó phá afk chơi không được mẹ game nó tốn dung lượng vậy mà bài đặt ghi không tốn hiện tại là tui vô không được nè coi sao sửa lại đi nha
3967,0,0,0,2,2,0,0,0,0,0,lắm lúc đặt bom keo không ra
3968,0,0,0,0,0,0,0,2,0,0,"chơi thì chán rank thì toàn kid con chơi, thường thì ỷ mình xanh nhất team thì chửi người khác nói chung là game tệ hại vô cùng bỏ đi"
3969,0,0,2,2,2,0,0,2,0,0,2 sao thôi vì dữ liệu hơi nhiều khá lag và nạp vào game thì được ít phúc lợi còn rất nhiều thành phần hack map hoặc trẻ trâu phá game leo rank thì bị trừ uy tín nhiều mà cho hồi phục lại thì ít
3970,0,2,0,0,0,0,0,0,0,2,"rank đồng mà game nó ghép trận, trận nào team địch cũng chơi hay, tui thì mới chơi mà game nó ghép trận kiểu này chắc bỏ"
3971,0,2,0,0,0,0,0,0,0,2,35 sao đánh 50 trận không lên nổi 4x không hiểu ghép team tệ hại
3972,0,0,2,2,0,0,0,0,0,0,cập nhật mùa mới quá lỗi. bao nhiêu thẻ mvp không thể dùng chỉ để chờ hết hạn
3973,0,2,0,2,2,0,0,2,0,0,"game văng lag chơi gặp toàn trẻ trâu , trừ uy tín thì vô lý vô cùng tố cáo thì không được mà trừ thì lắm tệ hại , ghép đồng đội thì tệ hại không feed mạng thì afk game chán"
3974,0,0,0,2,2,0,0,0,0,0,"cập nhật quá nhiều dẫn đến lỗi nhỏ không lần ra được, có sao hộ mệnh của tuần vẫn bị trừ sao, cộng điểm thiếu, đồng đội afk vẫn gắng trừ sao"
3975,0,2,0,0,0,0,0,2,0,0,"gặp hack không, ghép với toàn mấy thành phần afk từ đầu tới cuối, ghét vô cùng tệ hại"
3976,0,0,0,0,0,0,0,0,0,1,thắng hơi vấn đề kĩ năng
3977,0,0,0,2,2,0,0,0,0,0,"đang chơi tự nhiên văng xong vô lại thì lâu, mạng thì rõ mạnh, rồi bị tố cáo trừ uy tín"
3978,0,0,0,2,2,2,0,2,0,0,"tôi không hack đâu bị tố cáo còn bị trừ hết 20 uy tín, yêu cầu xem xét lại, tôi không hack chơi thua thôi mà bị đồng đội tố cáo bị trừ vô lí!"
3979,0,0,0,0,1,2,0,0,0,0,mở các chế độ giải trí đi. có mấy chế độ giải trí mà cuối tuần cũng không mở cho người chơi
3980,0,0,0,2,0,2,0,0,0,0,sau khi cập nhật xong thì có lag lát vô cùng luôn mỗi lần vào trận lag bị văng ra vô lại cũng không được đã vậy còn lag mạng đầy luôn vậy mà lag mong khắc phục cho chơi nữa
3981,0,2,0,0,0,0,0,2,0,0,toàn gặp đồng đội trình độ thấp!
3982,0,0,0,2,0,2,0,0,0,0,game lag với 1 trận bị kick 6 lần mong garena chỉnh lại
3983,0,0,0,2,0,0,0,0,0,0,chơi cứ lỗi định vị 205 hoài
3984,0,0,0,2,0,2,0,0,0,0,mong nhà phát hành sửa lag chứ mỗi lần cập nhật hợp tác là quá lag game máy yếu có mà văng game luôn đấy
3985,0,0,0,2,0,0,0,0,0,0,"như tệ hại đang đấu rank mà đúng cái lúc gay cấn thì lại văng ,hay vô cùng nhờ"
3986,0,0,0,0,2,2,0,2,0,0,làm ra cái tố cáo vô dụng vô cùng gặp thằng feed hơn chục mạng tố cáo thì không bị trừ gì??????
3987,0,2,0,0,2,2,0,2,0,0,"thua 10 trận liên tiếp do được ghép với team do mua tài khoản, và trận nào tố cáo đều có thi đấu tiêu cực ít thì 2 người nhiều thì 3 người, chơi không có cảm giác giải trí toàn thấy rất tệ hại, chọn đi mid 10 trận thì 6 trận đi ad,..... nếu cải thiện được thì sẽ tốt hơn rất nhiều luôn"
3988,0,0,0,0,2,2,0,0,0,0,game tệ hại không làm gì cũng bị ban
3989,0,2,0,0,0,0,0,2,0,0,chơi toàn gặp đồng đội tệ hại mà team bạn toàn pro
3990,0,0,0,2,0,0,0,0,0,0,5 vạch kịch khung mà vô kêu mạng yếu kiểm tra lại đường mạng ?
